nifti_id,slice_index,tumor_ratio,tumor_area_in_pixel,brain_area_in_pixel,tumor_area_in_µm,brain_area_in_µm
BraTS-GLI-00285-000,93,0.0054,93,17149,93.0,17149.0
BraTS-GLI-00285-000,94,0.0034,58,16980,58.0,16980.0
BraTS-GLI-00285-000,95,0.0013,21,16792,21.0,16792.0
BraTS-GLI-00498-000,40,0.0822,1001,12184,1001.0,12184.0
BraTS-GLI-00498-000,41,0.1003,1237,12339,1237.0,12339.0
BraTS-GLI-00498-000,42,0.1158,1444,12465,1444.0,12465.0
BraTS-GLI-00498-000,43,0.1305,1644,12596,1644.0,12596.0
BraTS-GLI-00498-000,44,0.1402,1785,12731,1785.0,12731.0
BraTS-GLI-00498-000,45,0.1473,1895,12867,1895.0,12867.0
BraTS-GLI-00498-000,46,0.155,2019,13029,2019.0,13029.0
BraTS-GLI-00498-000,47,0.1651,2169,13140,2169.0,13140.0
BraTS-GLI-00498-000,48,0.1733,2327,13428,2327.0,13428.0
BraTS-GLI-00498-000,49,0.1761,2443,13872,2443.0,13872.0
BraTS-GLI-00498-000,50,0.1786,2547,14258,2547.0,14258.0
BraTS-GLI-00498-000,51,0.1809,2648,14636,2648.0,14636.0
BraTS-GLI-00498-000,52,0.1828,2731,14941,2731.0,14941.0
BraTS-GLI-00498-000,53,0.1843,2801,15198,2801.0,15198.0
BraTS-GLI-00498-000,54,0.1853,2862,15442,2862.0,15442.0
BraTS-GLI-00498-000,55,0.1847,2895,15678,2895.0,15678.0
BraTS-GLI-00498-000,56,0.1864,2950,15822,2950.0,15822.0
BraTS-GLI-00498-000,57,0.187,2990,15988,2990.0,15988.0
BraTS-GLI-00498-000,58,0.1888,3050,16153,3050.0,16153.0
BraTS-GLI-00498-000,59,0.1911,3114,16292,3114.0,16292.0
BraTS-GLI-00498-000,60,0.1921,3157,16431,3157.0,16431.0
BraTS-GLI-00498-000,61,0.1911,3171,16592,3171.0,16592.0
BraTS-GLI-00498-000,62,0.1896,3182,16782,3182.0,16782.0
BraTS-GLI-00498-000,63,0.1852,3141,16964,3141.0,16964.0
BraTS-GLI-00498-000,64,0.1822,3120,17121,3120.0,17121.0
BraTS-GLI-00498-000,65,0.179,3086,17245,3086.0,17245.0
BraTS-GLI-00498-000,66,0.1757,3057,17396,3057.0,17396.0
BraTS-GLI-00498-000,67,0.1725,3017,17494,3017.0,17494.0
BraTS-GLI-00498-000,68,0.1684,2959,17576,2959.0,17576.0
BraTS-GLI-00498-000,69,0.1663,2939,17672,2939.0,17672.0
BraTS-GLI-00498-000,70,0.1624,2878,17719,2878.0,17719.0
BraTS-GLI-00498-000,71,0.1616,2874,17780,2874.0,17780.0
BraTS-GLI-00498-000,72,0.1539,2750,17867,2750.0,17867.0
BraTS-GLI-00498-000,73,0.1503,2696,17943,2696.0,17943.0
BraTS-GLI-00498-000,74,0.1435,2585,18012,2585.0,18012.0
BraTS-GLI-00498-000,75,0.1375,2482,18055,2482.0,18055.0
BraTS-GLI-00498-000,76,0.1276,2308,18084,2308.0,18084.0
BraTS-GLI-00498-000,77,0.1153,2088,18115,2088.0,18115.0
BraTS-GLI-00498-000,78,0.1039,1883,18121,1883.0,18121.0
BraTS-GLI-00498-000,79,0.1011,1832,18121,1832.0,18121.0
BraTS-GLI-00498-000,80,0.0963,1743,18097,1743.0,18097.0
BraTS-GLI-00498-000,81,0.0929,1680,18092,1680.0,18092.0
BraTS-GLI-00498-000,82,0.0831,1504,18096,1504.0,18096.0
BraTS-GLI-00498-000,83,0.0715,1294,18090,1294.0,18090.0
BraTS-GLI-00498-000,84,0.0622,1124,18072,1124.0,18072.0
BraTS-GLI-00498-000,85,0.0456,823,18053,823.0,18053.0
BraTS-GLI-00498-000,86,0.0379,682,17992,682.0,17992.0
BraTS-GLI-00498-000,87,0.0357,640,17948,640.0,17948.0
BraTS-GLI-00498-000,88,0.0373,667,17887,667.0,17887.0
BraTS-GLI-00498-000,89,0.0392,699,17811,699.0,17811.0
BraTS-GLI-00498-000,90,0.0379,672,17743,672.0,17743.0
BraTS-GLI-00498-000,91,0.0344,606,17639,606.0,17639.0
BraTS-GLI-00498-000,92,0.0333,583,17500,583.0,17500.0
BraTS-GLI-00498-000,93,0.0308,536,17393,536.0,17393.0
BraTS-GLI-00498-000,94,0.0262,453,17292,453.0,17292.0
BraTS-GLI-00498-000,95,0.0193,332,17184,332.0,17184.0
BraTS-GLI-00498-000,96,0.0159,272,17087,272.0,17087.0
BraTS-GLI-00498-000,97,0.0093,158,16976,158.0,16976.0
BraTS-GLI-00498-000,98,0.0056,94,16819,94.0,16819.0
BraTS-GLI-00498-000,99,0.0035,58,16663,58.0,16663.0
BraTS-GLI-00498-000,100,0.0012,20,16496,20.0,16496.0
BraTS-GLI-00056-000,40,0.0438,373,8516,373.0,8516.0
BraTS-GLI-00056-000,41,0.0475,438,9215,438.0,9215.0
BraTS-GLI-00056-000,42,0.042,412,9804,412.0,9804.0
BraTS-GLI-00056-000,43,0.0558,580,10386,580.0,10386.0
BraTS-GLI-00056-000,44,0.0636,693,10899,693.0,10899.0
BraTS-GLI-00056-000,45,0.0727,829,11396,829.0,11396.0
BraTS-GLI-00056-000,46,0.0815,961,11792,961.0,11792.0
BraTS-GLI-00056-000,47,0.0877,1063,12121,1063.0,12121.0
BraTS-GLI-00056-000,48,0.1054,1309,12416,1309.0,12416.0
BraTS-GLI-00056-000,49,0.1122,1422,12669,1422.0,12669.0
BraTS-GLI-00056-000,50,0.118,1522,12902,1522.0,12902.0
BraTS-GLI-00056-000,51,0.1258,1648,13101,1648.0,13101.0
BraTS-GLI-00056-000,52,0.1358,1800,13258,1800.0,13258.0
BraTS-GLI-00056-000,53,0.1475,1977,13400,1977.0,13400.0
BraTS-GLI-00056-000,54,0.1581,2143,13551,2143.0,13551.0
BraTS-GLI-00056-000,55,0.1661,2272,13676,2272.0,13676.0
BraTS-GLI-00056-000,56,0.1732,2387,13780,2387.0,13780.0
BraTS-GLI-00056-000,57,0.1821,2525,13868,2525.0,13868.0
BraTS-GLI-00056-000,58,0.1875,2629,14023,2629.0,14023.0
BraTS-GLI-00056-000,59,0.1871,2701,14433,2701.0,14433.0
BraTS-GLI-00056-000,60,0.187,2758,14751,2758.0,14751.0
BraTS-GLI-00056-000,61,0.1865,2799,15012,2799.0,15012.0
BraTS-GLI-00056-000,62,0.1865,2826,15154,2826.0,15154.0
BraTS-GLI-00056-000,63,0.1845,2821,15293,2821.0,15293.0
BraTS-GLI-00056-000,64,0.1814,2789,15371,2789.0,15371.0
BraTS-GLI-00056-000,65,0.1772,2739,15459,2739.0,15459.0
BraTS-GLI-00056-000,66,0.1701,2645,15551,2645.0,15551.0
BraTS-GLI-00056-000,67,0.1631,2557,15682,2557.0,15682.0
BraTS-GLI-00056-000,68,0.1551,2452,15813,2452.0,15813.0
BraTS-GLI-00056-000,69,0.1535,2448,15953,2448.0,15953.0
BraTS-GLI-00056-000,70,0.1532,2464,16080,2464.0,16080.0
BraTS-GLI-00056-000,71,0.155,2525,16290,2525.0,16290.0
BraTS-GLI-00056-000,72,0.1511,2493,16495,2493.0,16495.0
BraTS-GLI-00056-000,73,0.1488,2471,16610,2471.0,16610.0
BraTS-GLI-00056-000,74,0.1473,2459,16699,2459.0,16699.0
BraTS-GLI-00056-000,75,0.149,2505,16812,2505.0,16812.0
BraTS-GLI-00056-000,76,0.1496,2531,16918,2531.0,16918.0
BraTS-GLI-00056-000,77,0.1479,2520,17035,2520.0,17035.0
BraTS-GLI-00056-000,78,0.1457,2496,17134,2496.0,17134.0
BraTS-GLI-00056-000,79,0.1446,2490,17218,2490.0,17218.0
BraTS-GLI-00056-000,80,0.1468,2540,17301,2540.0,17301.0
BraTS-GLI-00056-000,81,0.1465,2541,17346,2541.0,17346.0
BraTS-GLI-00056-000,82,0.1413,2457,17387,2457.0,17387.0
BraTS-GLI-00056-000,83,0.1335,2326,17424,2326.0,17424.0
BraTS-GLI-00056-000,84,0.1243,2171,17460,2171.0,17460.0
BraTS-GLI-00056-000,85,0.1186,2073,17481,2073.0,17481.0
BraTS-GLI-00056-000,86,0.1108,1938,17490,1938.0,17490.0
BraTS-GLI-00056-000,87,0.099,1729,17463,1729.0,17463.0
BraTS-GLI-00056-000,88,0.0872,1521,17438,1521.0,17438.0
BraTS-GLI-00056-000,89,0.0713,1240,17390,1240.0,17390.0
BraTS-GLI-00056-000,90,0.0507,878,17329,878.0,17329.0
BraTS-GLI-00056-000,91,0.0316,546,17264,546.0,17264.0
BraTS-GLI-00056-000,92,0.0171,293,17156,293.0,17156.0
BraTS-GLI-00056-000,93,0.0091,155,17047,155.0,17047.0
BraTS-GLI-00056-000,94,0.0049,83,16920,83.0,16920.0
BraTS-GLI-00056-000,95,0.002,33,16799,33.0,16799.0
BraTS-GLI-00056-000,96,0.0005,8,16656,8.0,16656.0
BraTS-GLI-00102-000,40,0.0001,1,12126,1.0,12126.0
BraTS-GLI-00102-000,41,0.0009,11,12413,11.0,12413.0
BraTS-GLI-00102-000,42,0.0037,46,12564,46.0,12564.0
BraTS-GLI-00102-000,43,0.0062,79,12810,79.0,12810.0
BraTS-GLI-00102-000,44,0.0127,164,12936,164.0,12936.0
BraTS-GLI-00102-000,45,0.0211,277,13137,277.0,13137.0
BraTS-GLI-00102-000,46,0.0262,347,13237,347.0,13237.0
BraTS-GLI-00102-000,47,0.0313,419,13397,419.0,13397.0
BraTS-GLI-00102-000,48,0.0361,490,13558,490.0,13558.0
BraTS-GLI-00102-000,49,0.0408,564,13815,564.0,13815.0
BraTS-GLI-00102-000,50,0.0438,615,14039,615.0,14039.0
BraTS-GLI-00102-000,51,0.046,667,14515,667.0,14515.0
BraTS-GLI-00102-000,52,0.0498,732,14691,732.0,14691.0
BraTS-GLI-00102-000,53,0.0518,789,15218,789.0,15218.0
BraTS-GLI-00102-000,54,0.0537,825,15358,825.0,15358.0
BraTS-GLI-00102-000,55,0.0527,839,15933,839.0,15933.0
BraTS-GLI-00102-000,56,0.0526,847,16095,847.0,16095.0
BraTS-GLI-00102-000,57,0.05,823,16461,823.0,16461.0
BraTS-GLI-00102-000,58,0.0433,722,16681,722.0,16681.0
BraTS-GLI-00102-000,59,0.0386,657,17014,657.0,17014.0
BraTS-GLI-00102-000,60,0.034,586,17227,586.0,17227.0
BraTS-GLI-00102-000,61,0.0299,520,17370,520.0,17370.0
BraTS-GLI-00102-000,62,0.0261,455,17455,455.0,17455.0
BraTS-GLI-00102-000,63,0.0215,377,17548,377.0,17548.0
BraTS-GLI-00102-000,64,0.0166,292,17597,292.0,17597.0
BraTS-GLI-00102-000,65,0.0144,255,17693,255.0,17693.0
BraTS-GLI-00102-000,66,0.0108,192,17741,192.0,17741.0
BraTS-GLI-00102-000,67,0.0088,157,17827,157.0,17827.0
BraTS-GLI-00102-000,68,0.0066,118,17844,118.0,17844.0
BraTS-GLI-00102-000,69,0.0035,63,17902,63.0,17902.0
BraTS-GLI-00102-000,70,0.0012,22,17911,22.0,17911.0
BraTS-GLI-00102-000,71,0.0001,1,17962,1.0,17962.0
BraTS-GLI-01506-000,51,0.0009,13,13726,13.0,13726.0
BraTS-GLI-01506-000,52,0.0031,43,13975,43.0,13975.0
BraTS-GLI-01506-000,53,0.0072,103,14311,103.0,14311.0
BraTS-GLI-01506-000,54,0.0119,173,14525,173.0,14525.0
BraTS-GLI-01506-000,55,0.017,252,14807,252.0,14807.0
BraTS-GLI-01506-000,56,0.0227,339,14944,339.0,14944.0
BraTS-GLI-01506-000,57,0.0281,427,15219,427.0,15219.0
BraTS-GLI-01506-000,58,0.0323,496,15366,496.0,15366.0
BraTS-GLI-01506-000,59,0.0375,585,15614,585.0,15614.0
BraTS-GLI-01506-000,60,0.0453,714,15756,714.0,15756.0
BraTS-GLI-01506-000,61,0.0482,771,15998,771.0,15998.0
BraTS-GLI-01506-000,62,0.0503,811,16116,811.0,16116.0
BraTS-GLI-01506-000,63,0.0538,882,16400,882.0,16400.0
BraTS-GLI-01506-000,64,0.0568,938,16504,938.0,16504.0
BraTS-GLI-01506-000,65,0.0596,997,16730,997.0,16730.0
BraTS-GLI-01506-000,66,0.0624,1048,16788,1048.0,16788.0
BraTS-GLI-01506-000,67,0.0636,1080,16984,1080.0,16984.0
BraTS-GLI-01506-000,68,0.0643,1098,17064,1098.0,17064.0
BraTS-GLI-01506-000,69,0.0657,1128,17161,1128.0,17161.0
BraTS-GLI-01506-000,70,0.0684,1179,17236,1179.0,17236.0
BraTS-GLI-01506-000,71,0.0745,1290,17311,1290.0,17311.0
BraTS-GLI-01506-000,72,0.081,1408,17372,1408.0,17372.0
BraTS-GLI-01506-000,73,0.0869,1513,17405,1513.0,17405.0
BraTS-GLI-01506-000,74,0.0954,1663,17434,1663.0,17434.0
BraTS-GLI-01506-000,75,0.1002,1750,17459,1750.0,17459.0
BraTS-GLI-01506-000,76,0.1034,1803,17442,1803.0,17442.0
BraTS-GLI-01506-000,77,0.1077,1876,17416,1876.0,17416.0
BraTS-GLI-01506-000,78,0.1134,1968,17356,1968.0,17356.0
BraTS-GLI-01506-000,79,0.1226,2119,17289,2119.0,17289.0
BraTS-GLI-01506-000,80,0.134,2307,17217,2307.0,17217.0
BraTS-GLI-01506-000,81,0.1367,2343,17142,2343.0,17142.0
BraTS-GLI-01506-000,82,0.1415,2418,17086,2418.0,17086.0
BraTS-GLI-01506-000,83,0.1481,2519,17008,2519.0,17008.0
BraTS-GLI-01506-000,84,0.1546,2617,16932,2617.0,16932.0
BraTS-GLI-01506-000,85,0.1656,2786,16824,2786.0,16824.0
BraTS-GLI-01506-000,86,0.173,2891,16712,2891.0,16712.0
BraTS-GLI-01506-000,87,0.1823,3017,16554,3017.0,16554.0
BraTS-GLI-01506-000,88,0.1911,3132,16386,3132.0,16386.0
BraTS-GLI-01506-000,89,0.2065,3342,16185,3342.0,16185.0
BraTS-GLI-01506-000,90,0.2228,3570,16020,3570.0,16020.0
BraTS-GLI-01506-000,91,0.2261,3585,15857,3585.0,15857.0
BraTS-GLI-01506-000,92,0.2299,3617,15733,3617.0,15733.0
BraTS-GLI-01506-000,93,0.2328,3614,15522,3614.0,15522.0
BraTS-GLI-01506-000,94,0.2372,3647,15372,3647.0,15372.0
BraTS-GLI-01506-000,95,0.2366,3586,15158,3586.0,15158.0
BraTS-GLI-01506-000,96,0.2381,3567,14984,3567.0,14984.0
BraTS-GLI-01506-000,97,0.2397,3535,14747,3535.0,14747.0
BraTS-GLI-01506-000,98,0.2362,3441,14567,3441.0,14567.0
BraTS-GLI-01506-000,99,0.2457,3509,14279,3509.0,14279.0
BraTS-GLI-01506-000,100,0.2527,3549,14042,3549.0,14042.0
BraTS-GLI-01506-000,101,0.2601,3571,13729,3571.0,13729.0
BraTS-GLI-01506-000,102,0.2615,3527,13487,3527.0,13487.0
BraTS-GLI-01506-000,103,0.2583,3420,13238,3420.0,13238.0
BraTS-GLI-01506-000,104,0.2604,3396,13039,3396.0,13039.0
BraTS-GLI-01506-000,105,0.269,3434,12768,3434.0,12768.0
BraTS-GLI-01506-000,106,0.2664,3342,12543,3342.0,12543.0
BraTS-GLI-01506-000,107,0.2652,3242,12226,3242.0,12226.0
BraTS-GLI-01506-000,108,0.2599,3106,11952,3106.0,11952.0
BraTS-GLI-01506-000,109,0.2657,3080,11592,3080.0,11592.0
BraTS-GLI-01506-000,110,0.2553,2889,11314,2889.0,11314.0
BraTS-GLI-01506-000,111,0.2591,2831,10927,2831.0,10927.0
BraTS-GLI-01506-000,112,0.2657,2811,10579,2811.0,10579.0
BraTS-GLI-01506-000,113,0.2713,2762,10181,2762.0,10181.0
BraTS-GLI-01506-000,114,0.2775,2748,9903,2748.0,9903.0
BraTS-GLI-01506-000,115,0.2978,2831,9507,2831.0,9507.0
BraTS-GLI-01143-000,40,0.0016,15,9430,15.0,9430.0
BraTS-GLI-01143-000,41,0.0028,27,9723,27.0,9723.0
BraTS-GLI-01143-000,42,0.0038,38,9936,38.0,9936.0
BraTS-GLI-01143-000,43,0.0076,78,10302,78.0,10302.0
BraTS-GLI-01143-000,44,0.0107,113,10586,113.0,10586.0
BraTS-GLI-01143-000,45,0.0248,272,10946,272.0,10946.0
BraTS-GLI-01143-000,46,0.0469,526,11226,526.0,11226.0
BraTS-GLI-01143-000,47,0.0788,931,11814,931.0,11814.0
BraTS-GLI-01143-000,48,0.1243,1533,12331,1533.0,12331.0
BraTS-GLI-01143-000,49,0.1485,1898,12784,1898.0,12784.0
BraTS-GLI-01143-000,50,0.1577,2065,13094,2065.0,13094.0
BraTS-GLI-01143-000,51,0.1669,2235,13393,2235.0,13393.0
BraTS-GLI-01143-000,52,0.1762,2401,13629,2401.0,13629.0
BraTS-GLI-01143-000,53,0.1842,2551,13851,2551.0,13851.0
BraTS-GLI-01143-000,54,0.1904,2688,14114,2688.0,14114.0
BraTS-GLI-01143-000,55,0.1976,2868,14512,2868.0,14512.0
BraTS-GLI-01143-000,56,0.2081,3069,14748,3069.0,14748.0
BraTS-GLI-01143-000,57,0.2152,3211,14923,3211.0,14923.0
BraTS-GLI-01143-000,58,0.2224,3362,15119,3362.0,15119.0
BraTS-GLI-01143-000,59,0.2327,3564,15315,3564.0,15315.0
BraTS-GLI-01143-000,60,0.2415,3740,15485,3740.0,15485.0
BraTS-GLI-01143-000,61,0.2401,3752,15629,3752.0,15629.0
BraTS-GLI-01143-000,62,0.2483,3912,15757,3912.0,15757.0
BraTS-GLI-01143-000,63,0.2484,3944,15877,3944.0,15877.0
BraTS-GLI-01143-000,64,0.2481,3963,15975,3963.0,15975.0
BraTS-GLI-01143-000,65,0.2502,4024,16080,4024.0,16080.0
BraTS-GLI-01143-000,66,0.2524,4083,16177,4083.0,16177.0
BraTS-GLI-01143-000,67,0.2525,4111,16278,4111.0,16278.0
BraTS-GLI-01143-000,68,0.2504,4101,16381,4101.0,16381.0
BraTS-GLI-01143-000,69,0.2536,4174,16458,4174.0,16458.0
BraTS-GLI-01143-000,70,0.2482,4100,16518,4100.0,16518.0
BraTS-GLI-01143-000,71,0.2494,4132,16569,4132.0,16569.0
BraTS-GLI-01143-000,72,0.2544,4225,16609,4225.0,16609.0
BraTS-GLI-01143-000,73,0.2488,4145,16658,4145.0,16658.0
BraTS-GLI-01143-000,74,0.2568,4291,16711,4291.0,16711.0
BraTS-GLI-01143-000,75,0.2538,4248,16737,4248.0,16737.0
BraTS-GLI-01143-000,76,0.2546,4272,16777,4272.0,16777.0
BraTS-GLI-01143-000,77,0.246,4135,16811,4135.0,16811.0
BraTS-GLI-01143-000,78,0.2563,4319,16854,4319.0,16854.0
BraTS-GLI-01143-000,79,0.2499,4219,16886,4219.0,16886.0
BraTS-GLI-01143-000,80,0.2388,4042,16924,4042.0,16924.0
BraTS-GLI-01143-000,81,0.2356,3996,16962,3996.0,16962.0
BraTS-GLI-01143-000,82,0.2201,3741,16996,3741.0,16996.0
BraTS-GLI-01143-000,83,0.2167,3684,17002,3684.0,17002.0
BraTS-GLI-01143-000,84,0.2047,3485,17028,3485.0,17028.0
BraTS-GLI-01143-000,85,0.1995,3396,17019,3396.0,17019.0
BraTS-GLI-01143-000,86,0.1891,3219,17019,3219.0,17019.0
BraTS-GLI-01143-000,87,0.1811,3080,17005,3080.0,17005.0
BraTS-GLI-01143-000,88,0.1723,2925,16981,2925.0,16981.0
BraTS-GLI-01143-000,89,0.1639,2783,16975,2783.0,16975.0
BraTS-GLI-01143-000,90,0.159,2693,16940,2693.0,16940.0
BraTS-GLI-01143-000,91,0.1543,2609,16907,2609.0,16907.0
BraTS-GLI-01143-000,92,0.1488,2511,16873,2511.0,16873.0
BraTS-GLI-01143-000,93,0.1388,2336,16834,2336.0,16834.0
BraTS-GLI-01143-000,94,0.1298,2179,16785,2179.0,16785.0
BraTS-GLI-01143-000,95,0.119,1989,16719,1989.0,16719.0
BraTS-GLI-01143-000,96,0.1061,1767,16654,1767.0,16654.0
BraTS-GLI-01143-000,97,0.0954,1583,16589,1583.0,16589.0
BraTS-GLI-01143-000,98,0.0846,1397,16505,1397.0,16505.0
BraTS-GLI-01143-000,99,0.0743,1220,16410,1220.0,16410.0
BraTS-GLI-01143-000,100,0.0582,949,16300,949.0,16300.0
BraTS-GLI-01143-000,101,0.0387,626,16181,626.0,16181.0
BraTS-GLI-01143-000,102,0.0298,478,16048,478.0,16048.0
BraTS-GLI-01143-000,103,0.0204,325,15913,325.0,15913.0
BraTS-GLI-01143-000,104,0.0123,194,15760,194.0,15760.0
BraTS-GLI-01143-000,105,0.0056,87,15599,87.0,15599.0
BraTS-GLI-01143-000,106,0.0007,11,15422,11.0,15422.0
BraTS-GLI-01143-000,107,0.0002,3,15230,3.0,15230.0
BraTS-GLI-01414-000,60,0.0006,8,13869,8.0,13869.0
BraTS-GLI-01414-000,61,0.0027,38,13947,38.0,13947.0
BraTS-GLI-01414-000,62,0.005,70,14092,70.0,14092.0
BraTS-GLI-01414-000,63,0.012,172,14391,172.0,14391.0
BraTS-GLI-01414-000,64,0.0255,372,14573,372.0,14573.0
BraTS-GLI-01414-000,65,0.0434,640,14755,640.0,14755.0
BraTS-GLI-01414-000,66,0.067,1001,14948,1001.0,14948.0
BraTS-GLI-01414-000,67,0.0795,1202,15117,1202.0,15117.0
BraTS-GLI-01414-000,68,0.0854,1299,15203,1299.0,15203.0
BraTS-GLI-01414-000,69,0.0882,1351,15324,1351.0,15324.0
BraTS-GLI-01414-000,70,0.0941,1446,15372,1446.0,15372.0
BraTS-GLI-01414-000,71,0.0985,1519,15415,1519.0,15415.0
BraTS-GLI-01414-000,72,0.1007,1551,15404,1551.0,15404.0
BraTS-GLI-01414-000,73,0.1057,1627,15397,1627.0,15397.0
BraTS-GLI-01414-000,74,0.1156,1780,15398,1780.0,15398.0
BraTS-GLI-01414-000,75,0.124,1910,15405,1910.0,15405.0
BraTS-GLI-01414-000,76,0.1332,2052,15403,2052.0,15403.0
BraTS-GLI-01414-000,77,0.1391,2141,15388,2141.0,15388.0
BraTS-GLI-01414-000,78,0.1452,2233,15379,2233.0,15379.0
BraTS-GLI-01414-000,79,0.1539,2362,15344,2362.0,15344.0
BraTS-GLI-01414-000,80,0.1638,2502,15278,2502.0,15278.0
BraTS-GLI-01414-000,81,0.168,2559,15228,2559.0,15228.0
BraTS-GLI-01414-000,82,0.1711,2596,15168,2596.0,15168.0
BraTS-GLI-01414-000,83,0.1729,2609,15088,2609.0,15088.0
BraTS-GLI-01414-000,84,0.1736,2608,15019,2608.0,15019.0
BraTS-GLI-01414-000,85,0.1748,2615,14961,2615.0,14961.0
BraTS-GLI-01414-000,86,0.1737,2587,14891,2587.0,14891.0
BraTS-GLI-01414-000,87,0.1734,2565,14792,2565.0,14792.0
BraTS-GLI-01414-000,88,0.1746,2570,14716,2570.0,14716.0
BraTS-GLI-01414-000,89,0.1767,2578,14592,2578.0,14592.0
BraTS-GLI-01414-000,90,0.1812,2623,14474,2623.0,14474.0
BraTS-GLI-01414-000,91,0.1839,2647,14396,2647.0,14396.0
BraTS-GLI-01414-000,92,0.1869,2671,14290,2671.0,14290.0
BraTS-GLI-01414-000,93,0.1893,2685,14185,2685.0,14185.0
BraTS-GLI-01414-000,94,0.1918,2697,14063,2697.0,14063.0
BraTS-GLI-01414-000,95,0.1936,2705,13969,2705.0,13969.0
BraTS-GLI-01414-000,96,0.1947,2698,13857,2698.0,13857.0
BraTS-GLI-01414-000,97,0.1954,2681,13721,2681.0,13721.0
BraTS-GLI-01414-000,98,0.1968,2670,13567,2670.0,13567.0
BraTS-GLI-01414-000,99,0.1952,2620,13422,2620.0,13422.0
BraTS-GLI-01414-000,100,0.1943,2584,13300,2584.0,13300.0
BraTS-GLI-01414-000,101,0.1941,2525,13006,2525.0,13006.0
BraTS-GLI-01414-000,102,0.1934,2476,12800,2476.0,12800.0
BraTS-GLI-01414-000,103,0.1908,2408,12620,2408.0,12620.0
BraTS-GLI-01414-000,104,0.1896,2346,12373,2346.0,12373.0
BraTS-GLI-01414-000,105,0.1883,2284,12132,2284.0,12132.0
BraTS-GLI-01414-000,106,0.1836,2185,11898,2185.0,11898.0
BraTS-GLI-01414-000,107,0.1785,2074,11620,2074.0,11620.0
BraTS-GLI-01414-000,108,0.1763,1997,11329,1997.0,11329.0
BraTS-GLI-01414-000,109,0.171,1903,11130,1903.0,11130.0
BraTS-GLI-01414-000,110,0.1697,1855,10931,1855.0,10931.0
BraTS-GLI-01414-000,111,0.1669,1776,10644,1776.0,10644.0
BraTS-GLI-01414-000,112,0.1608,1674,10410,1674.0,10410.0
BraTS-GLI-01414-000,113,0.1548,1581,10214,1581.0,10214.0
BraTS-GLI-01414-000,114,0.1499,1491,9946,1491.0,9946.0
BraTS-GLI-01414-000,115,0.1478,1416,9580,1416.0,9580.0
BraTS-GLI-00816-000,40,0.128,1486,11610,1486.0,11610.0
BraTS-GLI-00816-000,41,0.1402,1663,11862,1663.0,11862.0
BraTS-GLI-00816-000,42,0.149,1792,12023,1792.0,12023.0
BraTS-GLI-00816-000,43,0.1573,1920,12209,1920.0,12209.0
BraTS-GLI-00816-000,44,0.1671,2061,12336,2061.0,12336.0
BraTS-GLI-00816-000,45,0.1822,2263,12423,2263.0,12423.0
BraTS-GLI-00816-000,46,0.1942,2444,12584,2444.0,12584.0
BraTS-GLI-00816-000,47,0.2038,2584,12676,2584.0,12676.0
BraTS-GLI-00816-000,48,0.2096,2687,12822,2687.0,12822.0
BraTS-GLI-00816-000,49,0.2121,2759,13010,2759.0,13010.0
BraTS-GLI-00816-000,50,0.2152,2860,13289,2860.0,13289.0
BraTS-GLI-00816-000,51,0.2181,2960,13571,2960.0,13571.0
BraTS-GLI-00816-000,52,0.224,3096,13819,3096.0,13819.0
BraTS-GLI-00816-000,53,0.229,3213,14032,3213.0,14032.0
BraTS-GLI-00816-000,54,0.2313,3282,14189,3282.0,14189.0
BraTS-GLI-00816-000,55,0.2333,3341,14319,3341.0,14319.0
BraTS-GLI-00816-000,56,0.2334,3379,14475,3379.0,14475.0
BraTS-GLI-00816-000,57,0.2398,3495,14573,3495.0,14573.0
BraTS-GLI-00816-000,58,0.2406,3536,14697,3536.0,14697.0
BraTS-GLI-00816-000,59,0.2395,3544,14796,3544.0,14796.0
BraTS-GLI-00816-000,60,0.2373,3535,14899,3535.0,14899.0
BraTS-GLI-00816-000,61,0.2332,3517,15079,3517.0,15079.0
BraTS-GLI-00816-000,62,0.2294,3493,15224,3493.0,15224.0
BraTS-GLI-00816-000,63,0.2247,3450,15352,3450.0,15352.0
BraTS-GLI-00816-000,64,0.217,3408,15704,3408.0,15704.0
BraTS-GLI-00816-000,65,0.2144,3391,15817,3391.0,15817.0
BraTS-GLI-00816-000,66,0.2114,3400,16087,3400.0,16087.0
BraTS-GLI-00816-000,67,0.2109,3433,16279,3433.0,16279.0
BraTS-GLI-00816-000,68,0.2106,3470,16476,3470.0,16476.0
BraTS-GLI-00816-000,69,0.2112,3529,16706,3529.0,16706.0
BraTS-GLI-00816-000,70,0.2115,3566,16858,3566.0,16858.0
BraTS-GLI-00816-000,71,0.2133,3616,16949,3616.0,16949.0
BraTS-GLI-00816-000,72,0.2153,3669,17039,3669.0,17039.0
BraTS-GLI-00816-000,73,0.2161,3696,17102,3696.0,17102.0
BraTS-GLI-00816-000,74,0.2166,3719,17170,3719.0,17170.0
BraTS-GLI-00816-000,75,0.2155,3718,17250,3718.0,17250.0
BraTS-GLI-00816-000,76,0.2145,3711,17297,3711.0,17297.0
BraTS-GLI-00816-000,77,0.2114,3666,17344,3666.0,17344.0
BraTS-GLI-00816-000,78,0.2085,3620,17358,3620.0,17358.0
BraTS-GLI-00816-000,79,0.2041,3546,17370,3546.0,17370.0
BraTS-GLI-00816-000,80,0.2005,3482,17370,3482.0,17370.0
